Dahej,Guangdong Dapeng,Isle of Grain,Cape Town,Altamira,Dubai,Gwangyang,Aliaga,Melkoya Is,Shimizu,Chita,Karachi,Nagasaki,Ras Laffan,Marsa el Brega,Haikou,Yanai,Fukuoko,Map Ta Phut,Taichung,Canaport,Skikda,Sabine Pass,Mizushima,Futtsu,Shtokman,Yung An,Jiangsu,Quintero,Gladstone,Senboku,South Hook,Quebec,Bontang,Kitimat,Kochi,Barcelona,Darwin,Pyeongtaek,Himeji,Mejillones,Mina Al-Ahmadi,Costa Azul,Qalhat,Bahia Blanca,El Ferrol,Port Moresby,Golden Pass,Lake Charles,Manzanillo,Andres,Osaka,Guanabara Bay,Gate,Krk Island,Sendai,Bahia,Elba Is,Panuelas,Rovigo,Dabhol,Kagoshima,Swinoujscie,Cove Point,Panigaglia,Freeport,Sines,Cartagena,Tongyeong,Tenerife,Kenai,Teeside,Iran,Oita,Tobata,Bioko Is,Blang Lacang,Fujian,Balhaf,Livorno,Higashi-Ogishima,Pecem,Port Dolphin,Everett,Damietta,Wilhelmshaven,Neptune,Port Arthur,Tangguh,Pascagoula,Escobar,Shanghai,Heibei,Montoir,North East Gateway,Pampa Melchorita,Dalian,Idku,Sakhalin II,Dampier,Negishi,Soyo,Bilbao,Shin-minato,Bonny Is,Hatsukaichi,Huelva,from,Lumut,Yokkaichi,Zeebrugge,Sakai,Bintulu,Niigata,Gibraltar,Incheon,Sagunto,Arzew,Hazira,Cameron,Fos Sur Mer,Marmara Ereglisi,Point Fortin,Revithoussa,Singapore,Das Is,Kawagoe,Pluto,Yokohama,Sodegaura,Dragon LNG
4883,8684,1654,5358,5154,4685,9708,1428,2888,10059,10017,4614,9643,4838,1178,8588,9820,9747,7984,9206,3216,393,5026,9910,10131,2953,8851,9882,8249,11032,9933,1389,3318,8549,14025,5370,288,8976,9823,9957,8840,5063,12531,4302,5848,928,9988,5029,5046,11567,3825,9936,4459,1672,1462,10339,3772,3950,3672,1489,4935,9635,2399,3689,647,5064,530,,9753,972,13449,1878,4969,9797,9767,3704,6746,9266,3383,642,10137,3281,4699,3290,1676,1904,3277,5035,9210,4815,5579,9492,10063,1252,3277,9456,9902,1601,10691,8406,10130,4058,1166,10192,3634,9862,373,Cartagena,7961,10017,1607,9933,7858,10233,250,9826,175,114,4919,5017,466,1561,3700,1294,7227,4813,10018,8403,10132,10141,1392
5191,1305,11363,8203,14864,6015,123,8658,12598,631,586,5431,179,6169,8835,1552,230,149,2650,818,12926,9378,14735,326,701,12662,1041,563,9878,4088,402,11098,13028,2368,4423,4407,9633,3086,440,378,9628,6394,5430,5654,10743,10638,3549,14739,14756,6452,13535,403,11412,11382,9308,921,11478,13659,13382,9335,4895,357,12109,13399,9523,14774,10240,9736,,10682,3788,11588,6299,230,150,10551,3017,862,6438,9490,707,11834,14409,13000,8086,11614,12987,14745,2580,14525,11203,505,744,10962,12987,8894,583,8194,1014,3574,700,9961,10876,540,10578,274,10083,Tongyeong,2045,587,11317,402,2192,577,9960,442,9706,9729,5110,14727,9628,8813,13410,8645,2529,6144,587,3571,702,711,11102
5831,9632,1776,4456,4532,5633,10656,2376,2976,11007,10964,5562,10591,5786,2126,9536,10768,10695,8932,10154,2767,1337,4404,10858,11079,3075,9799,10830,7334,11698,10881,1511,2935,9497,13110,6318,1252,9924,10771,10904,7925,6011,11617,5250,4931,1050,10936,4407,4424,10652,3101,10884,3544,1794,2410,11287,2851,3396,2935,2437,5883,10583,2521,3183,1611,4442,698,978,10701,,13845,2000,5917,10745,10715,2802,7694,10214,4331,1607,11085,2496,4077,2832,2624,2026,2819,4413,10158,4193,4664,10440,11011,1374,2819,8542,10850,2549,11639,9354,11078,3156,1288,11140,2732,10810,724,Tenerife,8909,10965,1729,10881,8806,11181,738,10774,1140,991,5867,4395,1430,2509,2849,2242,8175,5761,10966,9351,11080,11088,1514
8886,5007,15059,11794,15765,9711,3838,12354,16293,3453,3537,9127,3857,9865,12530,5254,3820,3767,6352,4527,15099,13073,15669,3756,3403,16358,4743,4278,6929,5998,3689,14794,15565,5806,1156,8103,13328,6385,4154,3712,6542,10090,2316,9350,9239,14333,5569,15673,15690,3352,14112,3691,10404,15077,13004,3185,11084,15049,13952,13031,8591,3927,15805,15116,13219,15703,13936,13432,3789,13849,,15284,9995,3820,3740,13268,6712,4574,10134,13186,3409,11866,15463,15077,11782,15310,15064,15679,5703,15548,9698,4220,4458,14657,15064,5793,4297,11890,2871,6918,3402,12889,14572,3400,13231,3847,13779,Kenai,5716,3537,15013,3688,5863,3299,13655,4157,13402,13425,8806,15660,13324,12508,13564,12341,6225,9839,3538,6915,3404,3412,14797
6746,10547,326,6410,5199,6548,11571,3291,1224,11922,11880,6477,11506,6702,3042,10451,11683,11610,9848,11069,2999,2253,5071,11774,11995,1289,10715,11746,9277,12895,11797,749,2840,10412,15053,7233,2168,10839,11686,11820,9868,6927,13560,6165,6862,1005,11852,5074,5091,12596,4156,11799,5475,303,3326,12202,4784,3823,4060,3353,6798,11498,736,3527,2527,5109,1388,1894,11616,1985,15312,,6832,11660,11630,4756,8609,11129,5246,2522,12000,4226,4745,3075,3539,365,3062,5081,11074,4860,6596,11356,11926,872,3061,10485,11766,3464,12554,10270,11994,5110,1010,12055,4686,11725,1584,Teeside,9825,11881,357,11796,9721,12097,1653,11689,2055,1907,6782,5062,2346,3425,4289,3157,9091,6676,11881,10267,11995,12004,753
1422,5242,6582,6430,10083,362,6267,3877,7817,6618,6575,1022,6201,260,4054,5146,6378,6305,4543,5764,8145,4597,9954,6469,6690,7881,5410,6441,11332,7591,6492,6317,8247,5108,10642,1929,4851,5534,6382,6515,11923,194,11585,701,10131,5857,6547,9958,9975,12585,8754,6495,9387,6601,4527,6898,8701,8878,8601,4554,1493,6193,7328,8618,4742,9993,5459,4955,6312,5901,10007,6807,,6355,6325,8632,3305,5824,1657,4709,6696,8209,9628,8219,3305,6833,8206,9964,5769,9744,10118,6051,6622,6181,8206,12540,6461,3413,7250,4965,6689,8188,6095,6750,8563,6421,5302,Iran,4520,6576,6536,6491,4416,6792,5179,6385,4925,4948,1458,9946,4847,4032,8629,3864,3786,338,6577,4962,6691,6699,6320
5234,1348,11407,8246,14907,6058,265,8701,12641,422,376,5474,245,6212,8878,1595,54,146,2693,889,12969,9421,14779,144,492,12706,1085,688,9668,3891,220,11142,13071,2342,4455,4450,9676,2993,565,196,9546,6437,5405,5697,10534,10681,3352,14782,14799,6415,13578,220,11455,11425,9351,711,11521,13702,13425,9378,4938,241,12152,13442,9566,14817,10283,9779,232,10725,3821,11631,6342,,83,10594,3060,940,6481,9533,497,11877,14452,13043,8129,11657,13030,14788,2463,14568,10993,620,869,11005,13030,8856,708,8237,1063,3526,491,10004,10919,554,10621,96,10126,Oita,2071,377,11360,219,2218,596,10003,567,9749,9773,5153,14770,9671,8856,13453,8688,2572,6187,377,3523,492,501,11145
7679,9488,4540,2377,6415,8360,10512,5103,5741,10863,10821,7907,10447,8514,4854,9392,10624,10551,8789,10010,5058,4065,6287,10714,10936,5839,9655,10687,6756,9629,10738,4275,5332,8500,12532,6939,3980,8539,10627,10761,7347,8738,11039,7977,4719,3814,9578,6290,6307,10075,4753,10740,3482,4558,5137,11143,3019,5439,4568,5165,7384,10439,5285,5325,4339,6325,3452,3706,10557,2804,13268,4764,8644,10601,10571,,7550,10070,7058,4334,10941,2900,5960,5121,5351,4790,5108,6296,9083,6076,4492,10297,10867,4138,5107,7964,10706,5276,11495,7578,10934,712,4052,10996,138,10666,3463,Bioko Is,8747,10821,4493,10737,8644,11037,3465,10630,3867,3719,7599,6278,4158,5237,4301,4969,8032,8488,10822,7575,10936,10945,4278
5205,1318,11377,8217,14878,6029,184,8672,12611,483,438,5445,164,6183,8848,1566,81,65,2664,839,12940,9391,14749,178,553,12676,1055,607,9729,3953,254,11112,13042,2381,4375,4421,9646,3054,484,230,9580,6408,5382,5668,10595,10651,3414,14753,14770,6404,13549,254,11425,11395,9322,773,11492,13673,13396,9349,4909,302,12123,13413,9537,14788,10254,9750,151,10696,3740,11602,6313,82,,10565,3031,890,6452,9504,559,11848,14423,13014,8100,11628,13001,14759,2525,14539,11054,540,788,10975,13001,8846,627,8208,982,3588,552,9975,10890,473,10592,126,10097,Tobata,2058,438,11331,253,2205,515,9973,486,9720,9743,5124,14741,9642,8827,13424,8659,2543,6157,439,3584,554,562,11115
2191,1955,8364,5203,11864,3016,2979,5659,9598,3330,3288,2431,2914,3169,5835,1859,3091,3018,1255,2477,9926,6378,11736,3181,3402,9663,2122,3153,10027,4447,3204,8099,10028,1921,7354,1407,6633,2487,3094,3228,10618,3394,8297,2655,8903,7638,3403,11739,11756,9297,10536,3207,8412,8382,6308,3610,8478,10660,10383,6335,1896,2906,9110,10399,6524,11774,7241,6736,3024,7682,6719,8588,3300,3068,3038,7551,,2537,3439,6490,3408,8834,11410,10001,5087,8615,9988,11746,2582,11525,8891,2763,3334,7962,9987,11220,3173,5195,3962,2245,3401,6961,7876,3463,7578,3133,7084,Blang Lacang,1232,3288,8317,3204,1129,3504,6960,3097,6706,6730,2110,11727,6629,5813,10410,5645,498,3144,3289,2242,3403,3411,8102
4704,818,10876,7716,14377,5528,809,8171,12111,1227,1182,4944,779,5682,8348,1065,964,870,2163,147,12439,8891,14248,1054,1297,12175,554,953,10200,3968,1086,10611,12541,1889,5209,3920,9146,2721,898,1106,10335,5907,6211,5167,10752,10151,3429,14252,14269,7220,13048,1088,10925,10895,8821,1517,10991,13172,12895,8848,4408,785,11622,12912,9036,14287,9753,9249,862,10195,4574,11101,5812,941,890,10064,2530,,5951,9003,1303,11347,13922,12513,7599,11127,12500,14258,2266,14038,11211,563,1134,10475,12500,9658,973,7707,1800,3095,1296,9474,10389,1315,10091,1006,9596,Fujian,1565,1182,10830,1085,1712,1357,9473,901,9219,9242,4623,14240,9141,8326,12923,8158,2042,5657,1183,3092,1298,1306,10615
1587,5387,4998,6573,8499,1388,6412,2293,6233,6762,6720,1317,6346,1542,2470,5291,6523,6450,4688,5909,6561,3013,8370,6614,6835,6297,5555,6586,11477,7735,6637,4733,6663,5252,10787,2073,3267,5679,6527,6660,12068,1767,11730,1005,9192,4273,6692,8374,8391,12730,7170,6639,7803,5017,2943,7042,7117,7294,7017,2970,1638,6338,5744,7034,3158,8409,3875,3371,6457,4317,10152,5223,1672,6500,6470,7048,3450,5969,,3125,6841,6625,8044,6635,1721,5249,6622,8380,5914,8160,8923,6196,6767,4597,6622,12685,6606,1829,7394,5110,6834,7403,4511,6895,6979,6566,3718,Balhaf,4665,6721,4952,6636,4561,6937,3595,6529,3341,3364,1622,8362,3263,2448,7045,2280,3931,1517,6721,5107,6836,6844,4736
4639,8439,2283,5987,5783,4440,9464,1183,3517,9815,9772,4370,9398,4594,950,8343,9576,9502,7740,8961,3845,450,5655,9666,9887,3582,8607,9638,8878,10788,9689,2018,3947,8305,13839,5126,391,8731,9579,9712,9469,4819,13161,4058,6477,1557,9744,5658,5675,12196,4455,9692,5088,2301,1218,10095,4402,4579,4302,1245,4690,9391,3029,4318,47,5693,1160,641,9509,1601,13204,2507,4724,9552,9522,4333,6502,9021,3139,,9893,3910,5329,3920,1432,2534,3907,5665,8966,5444,6208,9248,9819,1881,3906,10086,9658,1357,10447,8162,9886,4688,1795,9947,4263,9618,1003,Livorno,7717,9773,2236,9689,7613,9989,879,9582,533,676,4674,5646,256,1317,4329,1049,6983,4569,9774,8159,9888,9896,2021
5576,1710,11749,8588,15249,6401,741,9044,12983,129,213,5816,705,6554,9220,1957,521,622,3042,1252,13312,9763,15121,432,15,13048,1446,1164,9302,3845,365,11484,13414,2579,4050,4792,10018,3209,1040,388,9201,6779,5000,6040,10359,11023,3330,15124,15141,6010,13921,367,11524,11767,9693,306,11863,14045,13768,9720,5281,603,12495,13784,9909,15159,10626,10121,707,11067,3416,11973,6685,497,558,10936,3402,1302,6824,9875,,12219,14795,13386,8472,12000,13373,15131,2627,14910,10818,1044,1344,11347,13372,8451,1183,8580,966,3742,15,10346,11261,881,10963,523,10469,Higashi-Ogishima,2406,214,11703,364,2553,780,10345,1043,10091,10115,5495,15112,10014,9198,13795,9030,2914,6529,214,3739,12,13,11487
8130,10771,4013,3696,3933,7932,11795,4675,5115,12146,12103,7861,11729,8085,4425,10674,11907,11834,10071,11293,3322,3637,3838,11997,12218,5312,10938,11969,5355,9776,12020,3730,3823,9783,11131,8222,3552,9822,11910,12043,5946,8310,9637,7549,2937,3298,10578,3841,3858,8673,2281,12023,1550,4031,4709,12426,858,3229,2121,4736,8182,11722,4758,3304,3910,3872,3010,3277,11840,2493,11866,4237,8216,11884,11853,2900,8833,11353,6630,3906,12224,,3639,3291,4923,4263,3278,3847,10366,3716,2671,11579,12150,3622,3277,6562,11989,4848,12778,8861,12217,3075,3536,12279,2831,11949,3028,Pecem,10030,12104,3966,12020,9927,12320,3037,11913,3439,3291,8166,3829,3730,4808,1732,4541,9314,8060,12105,8858,12219,12227,3733
9555,13356,4715,7288,915,9357,14380,6100,5115,14731,14689,9286,14315,9511,5851,13260,14492,14419,12657,13878,1989,5062,690,14582,14804,5717,13523,14555,8952,13373,14606,4317,2838,13221,14728,10042,4977,13416,14495,14629,9543,9735,13234,8974,6534,4239,14175,694,711,12270,1435,14608,5147,4733,6134,15011,4455,1020,1571,6162,9607,14307,5164,1468,5336,729,4263,4703,14425,4067,15463,4745,9641,14469,14439,5960,11418,13938,8055,5331,14809,3639,,1838,6348,4950,1825,700,13882,407,6268,14165,14735,4461,1825,10159,14575,6273,15363,12455,14802,6315,4469,14864,5891,14534,4393,Port Dolphin,12633,14689,4668,14605,12530,14906,4462,14498,4864,4716,9591,682,5155,6234,2041,5966,11900,9485,14690,12452,14804,14813,4320
8143,11944,3128,6733,2291,7945,12968,4688,3522,13319,13277,7874,12903,8098,4439,11848,13080,13007,11244,12466,299,3650,2162,13170,13391,4046,12111,13143,8565,12986,13193,2718,1213,11809,14341,8630,3565,12236,13083,13217,9156,8323,12848,7562,6147,2714,13248,2166,2183,11883,1616,13196,4761,3146,4722,13599,4068,969,1585,4750,8195,12895,3493,669,3923,2201,2826,3290,13013,2823,15076,3073,8229,13057,13027,5120,10006,12526,6643,3919,13397,3289,1836,,4936,3279,25,2172,12470,1952,5881,12752,13323,2893,24,9773,13162,4861,13951,11666,13390,5475,2928,13452,5051,13122,2980,Everett,11221,13277,3082,13193,11118,13493,3050,13086,3452,3304,8179,2154,3743,4821,2043,4554,10488,8073,13278,11663,13392,13401,2721
3234,7034,3305,7009,6806,3036,8059,604,4539,8410,8367,2965,7993,3189,775,6938,8171,8097,6335,7557,4868,1319,6677,8261,8482,4604,7202,8233,9900,9383,8284,3040,4970,6900,12434,3721,1574,7326,8174,8307,10491,3414,13377,2653,7499,2580,8339,6681,6698,13219,5477,8287,6110,3323,1253,8690,5424,5601,5324,1280,3286,7986,4051,5341,1465,6716,2182,1678,8104,2624,11799,3530,3320,8147,8117,5355,5097,7616,1734,1432,8488,4932,6351,4942,,3556,4929,6687,7561,6467,7230,7843,8414,2904,4929,11108,8253,135,9042,6757,8481,5710,2818,8542,5286,8213,2025,Damietta,6312,8368,3259,8284,6209,8584,1902,8177,1648,1671,3269,6669,1570,759,5352,591,5578,3164,8369,6754,8483,8491,3043
6790,10590,385,6453,5404,6591,11615,3334,1294,11966,11923,6521,11549,6745,3085,10494,11727,11653,9891,11112,3204,2296,5276,11817,12038,1241,10758,11789,9321,12939,11840,793,3045,10456,15096,7277,2211,10882,11730,11863,9912,6970,13603,6209,6906,1048,11895,5279,5297,12639,4297,11843,5519,335,3369,12246,4827,4028,4179,3396,6841,11542,688,3732,2570,5314,1431,1937,11660,2029,15355,364,6875,11703,11673,4799,8653,11172,5290,2565,12044,4269,4950,3280,3583,,3267,5286,11117,5066,6639,11399,11970,915,3267,10528,11809,3508,12598,10313,12037,5154,1053,12098,4730,11769,1627,Wilhelmshaven,9868,11924,401,11840,9764,12140,1697,11733,2098,1950,6825,5267,2389,3468,4338,3200,9134,6720,11925,10310,12039,12047,796
8123,11923,3108,6723,2281,7924,12948,4667,3502,13299,13256,7854,12882,8078,4418,11827,13059,12986,11224,12445,278,3629,2153,13150,13371,4026,12091,13122,8555,12976,13173,2698,1192,11789,14331,8609,3544,12215,13063,13196,9146,8303,12838,7542,6138,2693,13228,2156,2173,11874,1607,13176,4751,3126,4702,13579,4058,959,1575,4729,8174,12874,3472,659,3903,2191,2806,3270,12993,2802,15066,3053,8208,13036,13006,5111,9986,12505,6623,3898,13377,3280,1826,25,4915,3258,,2162,12450,1942,5871,12732,13303,2872,5,9763,13142,4841,13931,11646,13370,5465,2908,13431,5041,13102,2960,Neptune,11201,13257,3061,13172,11097,13473,3030,13066,3431,3283,8158,2144,3722,4801,2034,4533,10467,8053,13258,11643,13372,13380,2701
9891,13692,5051,7509,522,9693,14716,6436,5451,15067,15025,9622,14651,9847,6187,13596,14828,14755,12993,14214,2325,5398,10,14918,15140,6053,13860,14891,9168,13589,14942,4653,3174,13557,14943,10378,5313,13634,14831,14965,9759,10071,13450,9310,6750,4575,14391,6,85,12486,1641,14944,5363,5069,6471,15347,4671,1356,1809,6498,9943,14643,5500,1804,5672,126,4599,5039,14761,4403,15679,5081,9977,14805,14775,6296,11754,14274,8391,5667,15145,3847,700,2174,6684,5286,2161,,14178,482,6484,14501,15071,4797,2161,10375,14911,6609,15699,12674,15138,6651,4805,15200,6227,14870,4729,Port Arthur,12969,15025,5004,14941,12866,15242,4798,14834,5200,5052,9927,55,5491,6570,2248,6302,12236,9821,15026,12670,15140,15149,4656
4657,2123,10830,6735,14265,5481,2551,8124,12064,2581,2571,4897,2443,5635,8301,2209,2487,2570,2538,2206,12392,8844,14169,2578,2620,12129,1985,2834,9135,2853,2540,10565,12494,1340,6308,3873,9099,1171,2737,2563,9515,5860,6940,5120,9639,10104,1938,14172,14189,7776,12611,2543,9943,10848,8774,2813,10010,13125,12452,8801,4361,2346,11575,12865,8989,14203,9706,9202,2581,10148,5703,11054,5765,2464,2525,9083,2576,2266,5904,8956,2626,10366,13875,12466,7552,11080,12453,14178,,13991,10098,2461,3015,10428,12453,9450,2854,7660,3472,1704,2619,8493,10342,2997,9110,2529,9549,Tangguh,1657,2572,10783,2540,1804,3038,9426,2740,9172,9196,4576,14160,9094,8279,12063,8111,2088,5610,2573,1701,2621,2630,10568
9671,13472,4830,7378,744,9473,14496,6216,5231,14847,14805,9402,14431,9626,5967,13376,14608,14535,12772,13994,2105,5178,472,14698,14919,5833,13639,14671,9036,13457,14721,4433,2954,13337,14812,10158,5093,13503,14611,14745,9627,9851,13319,9090,6619,4355,14259,475,493,12355,1510,14724,5232,4849,6250,15127,4540,1136,1678,6278,9723,14423,5280,1584,5451,511,4379,4818,14541,4183,15548,4860,9757,14585,14555,6076,11534,14054,8171,5447,14925,3716,407,1954,6464,5066,1941,482,13998,,6353,14280,14851,4577,1941,10244,14690,6389,15479,12542,14918,6431,4585,14980,6007,14650,4509,Pascagoula,12749,14805,4784,14721,12646,15021,4578,14614,4980,4832,9707,463,5271,6349,2116,6082,12016,9601,14806,12539,14920,14929,4436
